transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc_id,errors
22488207,2024-02-04 08:22:00,490,176,4.08,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
22223540,2023-12-10 07:30:00,490,176,4.32,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
22204296,2023-12-06 07:47:00,490,176,4.34,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
22201059,2023-12-05 12:28:00,490,3769,60.39,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
22048679,2023-11-03 06:41:00,490,5133,22.29,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
22020725,2023-10-28 07:39:00,490,176,3.61,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
22002782,2023-10-24 12:12:00,490,3769,65.02,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
21989746,2023-10-21 14:00:00,490,5963,17.88,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
21907273,2023-10-04 07:47:00,490,3769,2.67,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
21794795,2023-09-10 07:54:00,490,3769,2.86,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
21775164,2023-09-06 06:11:00,490,3769,22.69,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
21675932,2023-08-16 07:34:00,490,5133,5.38,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
21614507,2023-08-03 06:40:00,490,3769,23.77,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
22822208,2024-04-15 21:40:00,58,1324,14.68,Chip Transaction,30412,San Antonio,TX,78230.0,5411,
22242647,2023-12-14 10:03:00,363,5208,13.29,Chip Transaction,2177,Bryan,TX,77802.0,5411,
22215033,2023-12-08 10:37:00,363,5208,18.85,Chip Transaction,2177,Bryan,TX,77802.0,5411,
22773386,2024-04-05 14:36:00,275,3036,99.56,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22738510,2024-03-29 08:52:00,275,2769,6.93,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22719942,2024-03-25 08:04:00,275,3911,6.67,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22705274,2024-03-22 08:03:00,275,2769,9.49,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22667113,2024-03-14 08:14:00,275,3911,6.46,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22615128,2024-03-03 08:03:00,275,63,7.58,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22612580,2024-03-02 14:55:00,275,3036,107.29,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22529806,2024-02-13 06:31:00,275,2769,2.91,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22483338,2024-02-03 08:38:00,275,2769,7.08,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22479799,2024-02-02 12:37:00,275,2769,11.74,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22463931,2024-01-30 07:37:00,275,3911,7.02,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22366299,2024-01-09 12:46:00,275,3911,12.22,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22314715,2023-12-29 11:15:00,275,3911,20.68,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22291494,2023-12-24 15:09:00,275,3911,98.72,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22239528,2023-12-13 15:01:00,275,3911,95.61,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22219924,2023-12-09 10:51:00,275,2769,23.25,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22206086,2023-12-06 12:55:00,275,3036,10.85,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22130736,2023-11-20 15:01:00,275,3036,119.98,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21903540,2023-10-03 10:53:00,275,63,22.11,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21901265,2023-10-02 21:04:00,275,3911,46.75,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21895628,2023-10-01 15:04:00,275,3036,112.3,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21841493,2023-09-20 07:47:00,275,3036,7.11,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21819843,2023-09-15 12:42:00,275,2769,10.38,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21796260,2023-09-10 12:59:00,275,2769,13.87,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21795590,2023-09-10 10:49:00,275,63,19.12,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21752431,2023-09-01 08:28:00,275,3911,6.11,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21711635,2023-08-23 15:14:00,275,63,54.13,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21701789,2023-08-21 15:08:00,275,3036,92.26,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21635454,2023-08-07 15:03:00,275,3911,97.72,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
21592394,2023-07-29 10:32:00,275,2769,27.88,Chip Transaction,29839,Seabrook,TX,77586.0,5411,
22699797,2024-03-21 06:28:00,81,2962,2.66,Chip Transaction,620,Seguin,TX,78155.0,5411,
22600118,2024-02-28 06:05:00,81,2962,2.85,Chip Transaction,620,Seguin,TX,78155.0,5411,
22482178,2024-02-02 23:30:00,81,2962,33.54,Chip Transaction,620,Seguin,TX,78155.0,5411,
22441929,2024-01-25 11:54:00,81,2962,11.41,Chip Transaction,620,Seguin,TX,78155.0,5411,
22319542,2023-12-30 11:36:00,81,2962,15.12,Chip Transaction,620,Seguin,TX,78155.0,5411,
21762475,2023-09-03 10:47:00,81,2962,11.45,Chip Transaction,620,Seguin,TX,78155.0,5411,
21739808,2023-08-29 14:19:00,81,2962,2.17,Chip Transaction,620,Seguin,TX,78155.0,5411,
21571802,2023-07-25 06:56:00,81,2962,3.74,Chip Transaction,620,Seguin,TX,78155.0,5411,
22737721,2024-03-29 06:28:00,81,4668,3.92,Chip Transaction,620,Seguin,TX,78155.0,5411,
22558503,2024-02-19 06:05:00,81,4668,2.9,Chip Transaction,620,Seguin,TX,78155.0,5411,
22119315,2023-11-18 06:43:00,81,4668,11.14,Chip Transaction,620,Seguin,TX,78155.0,5411,
21729682,2023-08-27 11:47:00,81,4668,13.45,Chip Transaction,620,Seguin,TX,78155.0,5411,
22497141,2024-02-06 08:31:00,213,5291,17.51,Chip Transaction,620,Seguin,TX,78155.0,5411,
22759447,2024-04-02 15:06:00,161,3096,75.68,Chip Transaction,52106,Waco,TX,76707.0,5411,
22648149,2024-03-10 06:51:00,161,3096,1.96,Chip Transaction,52106,Waco,TX,76707.0,5411,
22329915,2024-01-01 15:41:00,161,3096,62.59,Chip Transaction,52106,Waco,TX,76707.0,5411,
22311300,2023-12-28 15:35:00,161,3096,66.14,Chip Transaction,52106,Waco,TX,76707.0,5411,
22303397,2023-12-27 06:30:00,161,3096,1.93,Chip Transaction,52106,Waco,TX,76707.0,5411,
22293514,2023-12-25 06:46:00,161,3096,2.3,Chip Transaction,52106,Waco,TX,76707.0,5411,
22133176,2023-11-21 07:37:00,161,3096,1.43,Chip Transaction,52106,Waco,TX,76707.0,5411,
22122547,2023-11-18 16:37:00,161,3096,60.62,Chip Transaction,52106,Waco,TX,76707.0,5411,
22104805,2023-11-15 06:46:00,161,3096,2.48,Chip Transaction,52106,Waco,TX,76707.0,5411,
22038591,2023-11-01 05:16:00,161,3096,3.48,Chip Transaction,52106,Waco,TX,76707.0,5411,
21746905,2023-08-31 06:29:00,161,3096,2.24,Chip Transaction,52106,Waco,TX,76707.0,5411,
21594159,2023-07-29 15:59:00,161,3096,74.19,Chip Transaction,52106,Waco,TX,76707.0,5411,
22781008,2024-04-07 08:41:00,87,3607,36.02,Chip Transaction,82046,San Benito,TX,78586.0,5411,
22601423,2024-02-28 10:07:00,87,109,9.7,Chip Transaction,82046,San Benito,TX,78586.0,5411,
22502363,2024-02-07 10:08:00,87,109,10.98,Chip Transaction,82046,San Benito,TX,78586.0,5411,
22266336,2023-12-19 10:12:00,87,3607,9.13,Chip Transaction,82046,San Benito,TX,78586.0,5411,
22256526,2023-12-17 08:08:00,87,109,63.06,Chip Transaction,82046,San Benito,TX,78586.0,5411,
22157693,2023-11-26 08:36:00,87,109,1.98,Chip Transaction,82046,San Benito,TX,78586.0,5411,
22091530,2023-11-12 08:02:00,87,109,66.36,Chip Transaction,82046,San Benito,TX,78586.0,5411,
21992980,2023-10-22 10:01:00,87,3607,8.23,Chip Transaction,82046,San Benito,TX,78586.0,5411,
21940351,2023-10-11 08:05:00,87,3607,58.91,Chip Transaction,82046,San Benito,TX,78586.0,5411,
21823180,2023-09-16 08:27:00,87,3607,58.34,Chip Transaction,82046,San Benito,TX,78586.0,5411,
21794897,2023-09-10 08:16:00,87,3607,56.62,Chip Transaction,82046,San Benito,TX,78586.0,5411,
21620540,2023-08-04 10:28:00,87,3607,5.29,Chip Transaction,82046,San Benito,TX,78586.0,5411,
21591739,2023-07-29 08:38:00,87,3607,1.82,Chip Transaction,82046,San Benito,TX,78586.0,5411,
22851898,2024-04-22 07:41:00,113,3608,83.0,Chip Transaction,42108,North Richland Hills,TX,76180.0,5411,
22851615,2024-04-22 06:50:00,234,2052,7.03,Chip Transaction,99661,Mesquite,TX,75150.0,5411,
22835831,2024-04-18 20:21:00,173,3916,1.84,Chip Transaction,81379,Abilene,TX,79605.0,5411,
22825185,2024-04-16 14:58:00,104,3161,2.49,Chip Transaction,17914,Grand Prairie,TX,75050.0,5411,
22818318,2024-04-15 07:36:00,236,4560,3.12,Chip Transaction,28054,Bellaire,TX,77401.0,5411,
22806239,2024-04-12 14:31:00,3,2157,53.23,Chip Transaction,78680,Wichita Falls,TX,76301.0,5411,
22785769,2024-04-08 08:27:00,236,4560,16.87,Chip Transaction,28054,Bellaire,TX,77401.0,5411,
22768230,2024-04-04 13:28:00,113,4526,16.84,Chip Transaction,42108,North Richland Hills,TX,76180.0,5411,
22747279,2024-03-31 05:28:00,20,1291,1.9,Chip Transaction,57614,Venus,TX,76084.0,5411,
22743593,2024-03-30 09:32:00,141,2952,11.53,Chip Transaction,90592,Franklin,TX,77856.0,5411,
22742368,2024-03-30 04:06:00,20,1291,1.85,Chip Transaction,57614,Venus,TX,76084.0,5411,
22731259,2024-03-27 16:19:00,393,5873,2.33,Chip Transaction,79191,Texarkana,TX,75501.0,5411,
22715652,2024-03-24 09:37:00,141,4219,8.7,Chip Transaction,90592,Franklin,TX,77856.0,5411,
22714424,2024-03-24 04:20:00,20,4995,2.73,Chip Transaction,57614,Venus,TX,76084.0,5411,
22666999,2024-03-14 07:55:00,395,2027,9.93,Chip Transaction,5606,Arlington,TX,76002.0,5411,
22655220,2024-03-11 13:10:00,113,3705,11.0,Chip Transaction,42108,North Richland Hills,TX,76180.0,5411,
22544939,2024-02-16 09:36:00,141,2952,7.78,Chip Transaction,90592,Franklin,TX,77856.0,5411,
22531088,2024-02-13 11:36:00,287,3527,9.88,Chip Transaction,90222,Hitchcock,TX,77563.0,5411,
22520252,2024-02-11 04:18:00,20,3895,0.98,Chip Transaction,57614,Venus,TX,76084.0,5411,
22505674,2024-02-08 00:42:00,287,4118,22.51,Chip Transaction,90222,Hitchcock,TX,77563.0,5411,
22500211,2024-02-06 20:30:00,234,4799,27.69,Chip Transaction,99661,Mesquite,TX,75150.0,5411,
22486229,2024-02-03 17:31:00,173,3528,42.04,Chip Transaction,81379,Abilene,TX,79605.0,5411,
22482355,2024-02-03 04:00:00,20,376,3.04,Chip Transaction,57614,Venus,TX,76084.0,5411,
22478760,2024-02-02 09:38:00,199,2306,50.59,Chip Transaction,97658,Allen,TX,75002.0,5411,
22471186,2024-01-31 15:45:00,403,4580,81.23,Chip Transaction,62115,Henderson,TX,75652.0,5411,
22360384,2024-01-08 06:51:00,199,1031,36.35,Chip Transaction,97658,Allen,TX,75002.0,5411,
22278741,2023-12-21 20:20:00,173,3916,41.65,Chip Transaction,81379,Abilene,TX,79605.0,5411,
22261879,2023-12-18 11:33:00,488,4817,3.5,Chip Transaction,796,Gregory,TX,78359.0,5411,
22256142,2023-12-17 06:36:00,393,5873,12.0,Chip Transaction,79191,Texarkana,TX,75501.0,5411,
22250438,2023-12-15 20:25:00,173,3528,108.32,Chip Transaction,81379,Abilene,TX,79605.0,5411,
22228511,2023-12-11 10:03:00,141,2952,9.44,Chip Transaction,90592,Franklin,TX,77856.0,5411,
22191245,2023-12-03 10:23:00,363,5208,11.85,Chip Transaction,55250,Beaumont,TX,77713.0,5411,
22191214,2023-12-03 10:16:00,488,4817,121.36,Chip Transaction,796,Gregory,TX,78359.0,5411,
22189931,2023-12-03 00:05:00,287,4118,23.09,Chip Transaction,90222,Hitchcock,TX,77563.0,5411,
22168617,2023-11-28 13:59:00,236,4560,30.88,Chip Transaction,28054,Bellaire,TX,77401.0,5411,
22166581,2023-11-28 08:11:00,236,4560,19.54,Chip Transaction,28054,Bellaire,TX,77401.0,5411,
22162251,2023-11-27 09:25:00,479,2186,3.5,Chip Transaction,72163,Del Rio,TX,78840.0,5411,
22161836,2023-11-27 07:45:00,236,4560,5.03,Chip Transaction,28054,Bellaire,TX,77401.0,5411,
22145445,2023-11-23 15:34:00,265,5905,9.38,Chip Transaction,88140,Corpus Christi,TX,78418.0,5411,
22133163,2023-11-21 07:35:00,395,2027,8.27,Chip Transaction,5606,Arlington,TX,76002.0,5411,
22106369,2023-11-15 11:27:00,488,4817,148.93,Chip Transaction,796,Gregory,TX,78359.0,5411,
22075913,2023-11-08 20:39:00,173,3528,80.07,Chip Transaction,81379,Abilene,TX,79605.0,5411,
22038548,2023-11-01 04:22:00,20,1228,2.67,Chip Transaction,57614,Venus,TX,76084.0,5411,
22030954,2023-10-30 12:24:00,141,2952,40.92,Chip Transaction,90592,Franklin,TX,77856.0,5411,
21981283,2023-10-19 18:46:00,488,4817,166.76,Chip Transaction,796,Gregory,TX,78359.0,5411,
21968122,2023-10-17 07:55:00,395,3950,8.81,Chip Transaction,5606,Arlington,TX,76002.0,5411,
21926426,2023-10-08 07:54:00,113,3608,153.74,Chip Transaction,42108,North Richland Hills,TX,76180.0,5411,
21918177,2023-10-06 11:44:00,287,4118,12.34,Chip Transaction,90222,Hitchcock,TX,77563.0,5411,
21902362,2023-10-03 07:28:00,393,5873,3.37,Chip Transaction,79191,Texarkana,TX,75501.0,5411,
21898218,2023-10-02 09:22:00,173,3528,27.54,Chip Transaction,81379,Abilene,TX,79605.0,5411,
21894086,2023-10-01 09:59:00,141,2952,9.91,Chip Transaction,90592,Franklin,TX,77856.0,5411,
21880492,2023-09-28 11:45:00,488,4817,2.65,Chip Transaction,796,Gregory,TX,78359.0,5411,
21821435,2023-09-15 18:30:00,488,4817,160.95,Chip Transaction,796,Gregory,TX,78359.0,5411,
21817538,2023-09-15 04:20:00,20,1228,3.22,Chip Transaction,57614,Venus,TX,76084.0,5411,
21779734,2023-09-07 04:18:00,20,376,2.4,Chip Transaction,57614,Venus,TX,76084.0,5411,
21755826,2023-09-01 20:43:00,173,3528,92.48,Chip Transaction,81379,Abilene,TX,79605.0,5411,
21748684,2023-08-31 11:55:00,488,4817,1.06,Chip Transaction,796,Gregory,TX,78359.0,5411,
21724945,2023-08-26 11:21:00,488,4817,118.25,Chip Transaction,796,Gregory,TX,78359.0,5411,
21709137,2023-08-23 07:54:00,395,3950,12.96,Chip Transaction,5606,Arlington,TX,76002.0,5411,
21704432,2023-08-22 08:13:00,236,4560,19.32,Chip Transaction,65680,Humble,TX,77396.0,5411,
21699640,2023-08-21 07:48:00,236,4560,5.29,Chip Transaction,65680,Humble,TX,77396.0,5411,
21657974,2023-08-12 09:48:00,141,4219,8.5,Chip Transaction,90592,Franklin,TX,77856.0,5411,
21610020,2023-08-02 07:44:00,236,4560,2.96,Chip Transaction,28054,Bellaire,TX,77401.0,5411,
21592638,2023-07-29 11:17:00,488,4817,146.22,Chip Transaction,796,Gregory,TX,78359.0,5411,
21590803,2023-07-29 04:09:00,20,5011,3.51,Chip Transaction,57614,Venus,TX,76084.0,5411,
21589880,2023-07-28 18:33:00,452,4249,73.58,Chip Transaction,94443,Corpus Christi,TX,78414.0,5411,
21586565,2023-07-28 07:43:00,395,2027,7.41,Chip Transaction,5606,Arlington,TX,76002.0,5411,
21574508,2023-07-25 15:15:00,173,3916,2.95,Chip Transaction,81379,Abilene,TX,79605.0,5411,
22797136,2024-04-10 16:33:00,209,258,42.2,Chip Transaction,56661,El Paso,TX,79928.0,5411,
22565923,2024-02-20 17:16:00,209,4676,45.75,Chip Transaction,56661,El Paso,TX,79928.0,5411,
22375877,2024-01-11 12:15:00,209,4676,3.36,Chip Transaction,56661,El Paso,TX,79928.0,5411,
22282851,2023-12-22 16:35:00,209,258,64.28,Chip Transaction,56661,El Paso,TX,79928.0,5411,
22121413,2023-11-18 12:54:00,209,3795,10.0,Chip Transaction,56661,El Paso,TX,79928.0,5411,
21947225,2023-10-12 14:30:00,209,4676,8.42,Chip Transaction,56661,El Paso,TX,79928.0,5411,
21853999,2023-09-22 16:46:00,209,2651,36.59,Chip Transaction,56661,El Paso,TX,79928.0,5411,
21778667,2023-09-06 16:58:00,209,3795,56.75,Chip Transaction,56661,El Paso,TX,79928.0,5411,
21650551,2023-08-10 16:32:00,209,2651,30.12,Chip Transaction,56661,El Paso,TX,79928.0,5411,
22683688,2024-03-17 14:07:00,110,5189,23.12,Chip Transaction,57751,Austin,TX,78728.0,5411,
22489135,2024-02-04 11:06:00,110,4756,18.1,Chip Transaction,57751,Austin,TX,78728.0,5411,
22815835,2024-04-14 14:26:00,213,2136,54.2,Chip Transaction,99860,Garland,TX,75044.0,5411,
22720093,2024-03-25 08:31:00,213,5291,23.87,Chip Transaction,99860,Garland,TX,75044.0,5411,
22115106,2023-11-17 08:36:00,213,5291,15.16,Chip Transaction,99860,Garland,TX,75044.0,5411,
21912526,2023-10-05 09:19:00,213,2136,24.02,Chip Transaction,99860,Garland,TX,75044.0,5411,
21790380,2023-09-09 08:52:00,213,2136,19.09,Chip Transaction,99860,Garland,TX,75044.0,5411,
21706398,2023-08-22 14:12:00,213,5291,47.16,Chip Transaction,99860,Garland,TX,75044.0,5411,
22505495,2024-02-07 22:20:00,368,3822,0.14,Chip Transaction,44886,Orlando,FL,32825.0,5411,
22411338,2024-01-18 22:34:00,368,371,0.08,Chip Transaction,44886,Orlando,FL,32825.0,5411,
22406579,2024-01-17 22:44:00,368,371,0.19,Chip Transaction,44886,Orlando,FL,32825.0,5411,
22314087,2023-12-29 09:19:00,368,3822,13.68,Chip Transaction,44886,Orlando,FL,32825.0,5411,
22227114,2023-12-10 22:37:00,368,4463,0.14,Chip Transaction,44886,Orlando,FL,32825.0,5411,
21909716,2023-10-04 15:28:00,368,371,52.98,Chip Transaction,44886,Orlando,FL,32825.0,5411,
21854877,2023-09-22 22:32:00,368,3822,0.13,Chip Transaction,44886,Orlando,FL,32825.0,5411,
21781388,2023-09-07 10:58:00,368,4463,123.36,Chip Transaction,44886,Orlando,FL,32825.0,5411,
21738531,2023-08-29 10:41:00,368,2226,113.07,Chip Transaction,44886,Orlando,FL,32825.0,5411,
22039810,2023-11-01 09:46:00,69,5493,2.12,Chip Transaction,57787,Orlando,FL,32801.0,5411,
21718834,2023-08-25 07:19:00,356,5605,6.72,Chip Transaction,67458,Orlando,FL,32814.0,5411,
22732007,2024-03-27 20:02:00,356,5279,78.37,Chip Transaction,61403,Stuart,FL,34997.0,5411,
22520808,2024-02-11 07:25:00,356,2312,5.95,Chip Transaction,61403,Stuart,FL,34997.0,5411,
22430000,2024-01-22 20:36:00,356,5605,73.3,Chip Transaction,61403,Stuart,FL,34997.0,5411,
22256314,2023-12-17 07:18:00,356,5605,18.01,Chip Transaction,61403,Stuart,FL,34997.0,5411,
22100145,2023-11-14 07:13:00,356,5279,26.62,Chip Transaction,61403,Stuart,FL,34997.0,5411,
22091331,2023-11-12 07:14:00,356,5605,19.16,Chip Transaction,61403,Stuart,FL,34997.0,5411,
21935525,2023-10-10 08:15:00,356,5279,8.97,Chip Transaction,61403,Stuart,FL,34997.0,5411,
21895997,2023-10-01 16:22:00,356,2312,34.46,Chip Transaction,61403,Stuart,FL,34997.0,5411,
21834398,2023-09-18 16:03:00,356,5605,45.54,Chip Transaction,61403,Stuart,FL,34997.0,5411,
21808376,2023-09-13 07:28:00,356,5279,6.74,Chip Transaction,61403,Stuart,FL,34997.0,5411,
21581551,2023-07-27 07:19:00,356,2312,12.7,Chip Transaction,61403,Stuart,FL,34997.0,5411,
22436143,2024-01-24 09:16:00,335,353,6.91,Chip Transaction,67227,Palm Beach Gardens,FL,33410.0,5411,
22228316,2023-12-11 09:17:00,335,353,4.58,Chip Transaction,67227,Palm Beach Gardens,FL,33410.0,5411,
21846708,2023-09-21 09:07:00,335,353,5.06,Chip Transaction,67227,Palm Beach Gardens,FL,33410.0,5411,
21825648,2023-09-16 15:55:00,335,353,10.54,Chip Transaction,67227,Palm Beach Gardens,FL,33410.0,5411,
21813587,2023-09-14 08:32:00,335,5131,43.98,Chip Transaction,67227,Palm Beach Gardens,FL,33410.0,5411,
21681253,2023-08-17 09:07:00,335,5131,3.25,Chip Transaction,67227,Palm Beach Gardens,FL,33410.0,5411,
21643130,2023-08-09 08:24:00,335,5131,40.09,Chip Transaction,67227,Palm Beach Gardens,FL,33410.0,5411,
22776880,2024-04-06 10:55:00,363,5208,7.54,Chip Transaction,89062,Seminole,FL,33777.0,5411,
22705839,2024-03-22 09:44:00,79,2671,98.42,Chip Transaction,44620,Navarre,FL,32566.0,5411,
22550412,2024-02-17 11:06:00,363,5208,16.49,Chip Transaction,89062,Seminole,FL,33777.0,5411,
22455518,2024-01-28 09:10:00,38,2526,3.17,Chip Transaction,44886,Fort Myers,FL,33901.0,5411,
22365674,2024-01-09 10:42:00,363,5208,11.34,Chip Transaction,89062,Seminole,FL,33777.0,5411,
22358101,2024-01-07 14:10:00,38,2526,2.89,Chip Transaction,44886,Fort Myers,FL,33901.0,5411,
22121742,2023-11-18 13:59:00,38,2526,3.07,Chip Transaction,44886,Fort Myers,FL,33901.0,5411,
22090345,2023-11-11 19:58:00,247,5191,102.02,Chip Transaction,89310,Gibsonton,FL,33534.0,5411,
21945758,2023-10-12 10:07:00,38,2526,3.17,Chip Transaction,44886,Fort Myers,FL,33901.0,5411,
21914494,2023-10-05 15:24:00,90,1233,84.82,Chip Transaction,37297,Cocoa,FL,32926.0,5411,
21791769,2023-09-09 12:47:00,90,1233,13.5,Chip Transaction,37297,Cocoa,FL,32926.0,5411,
21744893,2023-08-30 15:11:00,90,1233,92.6,Chip Transaction,37297,Cocoa,FL,32926.0,5411,
21723306,2023-08-26 06:19:00,79,2931,10.99,Chip Transaction,44620,Navarre,FL,32566.0,5411,
21639682,2023-08-08 12:45:00,38,2526,107.76,Chip Transaction,44886,Fort Myers,FL,33901.0,5411,
21584185,2023-07-27 15:07:00,90,1233,84.96,Chip Transaction,37297,Cocoa,FL,32926.0,5411,
22474549,2024-02-01 11:17:00,132,2707,9.68,Chip Transaction,69693,Bradenton,FL,34207.0,5411,
22050264,2023-11-03 11:24:00,132,230,11.23,Chip Transaction,69693,Bradenton,FL,34207.0,5411,
21639171,2023-08-08 11:21:00,132,2679,9.37,Chip Transaction,69693,Bradenton,FL,34207.0,5411,
22762080,2024-04-03 09:11:00,248,4029,37.77,Chip Transaction,99765,Tampa,FL,33610.0,5411,
22674778,2024-03-15 16:43:00,198,3647,83.88,Chip Transaction,65336,Tampa,FL,33607.0,5411,
22641498,2024-03-08 16:43:00,198,3177,101.31,Chip Transaction,65336,Tampa,FL,33607.0,5411,
22640524,2024-03-08 13:42:00,248,4029,17.65,Chip Transaction,99765,Tampa,FL,33610.0,5411,
22559232,2024-02-19 09:02:00,248,4029,28.45,Chip Transaction,99765,Tampa,FL,33610.0,5411,
22540410,2024-02-15 10:47:00,248,4029,1.13,Chip Transaction,99765,Tampa,FL,33610.0,5411,
22512178,2024-02-09 10:36:00,248,4932,1.34,Chip Transaction,99765,Tampa,FL,33610.0,5411,
22473932,2024-02-01 09:29:00,248,4029,23.36,Chip Transaction,99765,Tampa,FL,33610.0,5411,
22465610,2024-01-30 14:05:00,198,3177,2.3,Chip Transaction,65336,Tampa,FL,33607.0,5411,
22219393,2023-12-09 09:14:00,248,4029,31.56,Chip Transaction,99765,Tampa,FL,33610.0,5411,
22197973,2023-12-04 19:07:00,198,3647,66.45,Chip Transaction,65336,Tampa,FL,33607.0,5411,
22077660,2023-11-09 09:27:00,248,4932,33.54,Chip Transaction,99765,Tampa,FL,33610.0,5411,
22042070,2023-11-01 16:40:00,198,3177,73.99,Chip Transaction,65336,Tampa,FL,33607.0,5411,
22816008,2024-04-14 14:57:00,40,1289,7.48,Chip Transaction,63705,Rockford,IL,61101.0,5411,
22707435,2024-03-22 14:11:00,24,2827,43.59,Chip Transaction,49568,Rockford,IL,61109.0,5411,
22671078,2024-03-15 05:01:00,24,2827,21.34,Chip Transaction,49568,Rockford,IL,61109.0,5411,
22478694,2024-02-02 09:26:00,24,2827,1.97,Chip Transaction,49568,Rockford,IL,61109.0,5411,
22432876,2024-01-23 14:20:00,24,2827,65.99,Chip Transaction,49568,Rockford,IL,61109.0,5411,
22232928,2023-12-12 09:22:00,24,2827,3.22,Chip Transaction,49568,Rockford,IL,61109.0,5411,
22114291,2023-11-17 06:02:00,24,2827,4.57,Chip Transaction,49568,Rockford,IL,61109.0,5411,
21874472,2023-09-27 08:37:00,24,2827,1.56,Chip Transaction,49568,Rockford,IL,61109.0,5411,
21821865,2023-09-15 21:35:00,24,2827,89.19,Chip Transaction,49568,Rockford,IL,61109.0,5411,
21762036,2023-09-03 09:09:00,24,2827,1.95,Chip Transaction,49568,Rockford,IL,61109.0,5411,
21635232,2023-08-07 14:23:00,24,2827,92.37,Chip Transaction,49568,Rockford,IL,61109.0,5411,
21591826,2023-07-29 08:51:00,24,2827,3.83,Chip Transaction,49568,Rockford,IL,61109.0,5411,
22768945,2024-04-04 15:40:00,172,3458,63.52,Chip Transaction,98456,Decatur,IL,62521.0,5411,
22747645,2024-03-31 07:03:00,201,2494,7.61,Chip Transaction,69733,Joliet,IL,60436.0,5411,
22663272,2024-03-13 11:10:00,146,4475,36.35,Chip Transaction,2177,Downers Grove,IL,60516.0,5411,
22626579,2024-03-05 14:31:00,172,2365,79.8,Chip Transaction,98456,Decatur,IL,62521.0,5411,
22559746,2024-02-19 11:04:00,146,4475,12.69,Chip Transaction,36577,Batavia,IL,60510.0,5411,
22463968,2024-01-30 07:47:00,217,1267,30.62,Chip Transaction,72548,Summit Argo,IL,60501.0,5411,
22462370,2024-01-29 17:24:00,201,4489,7.73,Chip Transaction,69733,Joliet,IL,60436.0,5411,
22383383,2024-01-13 03:32:00,217,5448,56.8,Chip Transaction,72548,Summit Argo,IL,60501.0,5411,
22276431,2023-12-21 11:43:00,146,1143,33.06,Chip Transaction,2177,Downers Grove,IL,60516.0,5411,
22183760,2023-12-01 15:58:00,146,4475,10.04,Chip Transaction,36577,Batavia,IL,60510.0,5411,
22161657,2023-11-27 07:03:00,149,3590,1.51,Chip Transaction,57261,Orland Park,IL,60467.0,5411,
22128517,2023-11-20 07:07:00,376,118,4.27,Chip Transaction,35255,Alsip,IL,60803.0,5411,
22120778,2023-11-18 10:55:00,146,4475,36.69,Chip Transaction,2177,Downers Grove,IL,60516.0,5411,
21870504,2023-09-26 11:18:00,208,2426,18.51,Chip Transaction,8991,Evergreen Park,IL,60805.0,5411,
21795162,2023-09-10 09:18:00,146,4475,70.47,Chip Transaction,36577,Batavia,IL,60510.0,5411,
